sentence_id,condition,oci_A_Default,oci_B_Edit_heavy,oci_C_Style_heavy,oci_D_Similarity_heavy,oci_E_Equal_weights
ABC.train.gold.bea19_016254,instruction,0.009047265421617363,0.01281381130217318,0.006407994610318017,0.00641017252878087,0.006047982968171524
ABC.train.gold.bea19_016254,role,0.009047265421617363,0.01281381130217318,0.006407994610318017,0.00641017252878087,0.006047982968171524
ABC.train.gold.bea19_024221,fewshot,0.007437070938215102,0.010417347717118884,0.005208673858559442,0.005208673858559442,0.005906069521630163
ABC.train.gold.bea19_024221,instruction,0.007437070938215102,0.010417347717118884,0.005208673858559442,0.005208673858559442,0.005906069521630163
ABC.train.gold.bea19_024221,role,0.007437070938215102,0.010417347717118884,0.005208673858559442,0.005208673858559442,0.005906069521630163
B.train.gold.bea19_003470,fewshot,0.020071715726927192,0.02355113401082495,0.017798709397437006,0.014804337695560082,0.015287949616942482
B.train.gold.bea19_003470,instruction,0.02244979458049245,0.027315445488008377,0.01898171463037942,0.016370228915381903,0.016453708890367843
B.train.gold.bea19_003470,role,0.015493138912496011,0.021223387149030246,0.011983583429009285,0.011304235030749963,0.010632455893353078
C.train.gold.bea19_003639,fewshot,0.011799314805298482,0.01622406101981215,0.00812164236332398,0.00814086607015979,0.011722394677741334
C.train.gold.bea19_003639,instruction,0.011799314805298482,0.01622406101981215,0.00812164236332398,0.00814086607015979,0.011722394677741334
C.train.gold.bea19_003639,role,0.011799314805298482,0.01622406101981215,0.00812164236332398,0.00814086607015979,0.011722394677741334
C.train.gold.bea19_007337,fewshot,0.014412075338848846,0.020469233283878625,0.010234616641939349,0.010234616641939422,0.00919103779515686
C.train.gold.bea19_007337,instruction,0.014412075338848846,0.020469233283878625,0.010234616641939349,0.010234616641939422,0.00919103779515686
C.train.gold.bea19_007337,role,0.014412075338848846,0.020469233283878625,0.010234616641939349,0.010234616641939422,0.00919103779515686
B.train.gold.bea19_003074,fewshot,0.0,0.0,0.0,0.0,0.0
B.train.gold.bea19_003074,instruction,0.0,0.0,0.0,0.0,0.0
B.train.gold.bea19_003074,role,0.23070482794262287,0.22368444342954855,0.2032939540188906,0.36233318739583376,0.285551299412219
ABC.train.gold.bea19_016483,fewshot,0.06916227433895412,0.056029706068163834,0.07414348017669746,0.05161714576178506,0.0611565026887958
ABC.train.gold.bea19_016483,instruction,0.06916227433895412,0.056029706068163834,0.07414348017669746,0.05161714576178506,0.0611565026887958
ABC.train.gold.bea19_016483,role,0.06916227433895412,0.056029706068163834,0.07414348017669746,0.05161714576178506,0.0611565026887958
ABC.train.gold.bea19_005847,fewshot,0.07396077038468832,0.07856163941534665,0.06850371843183296,0.054089929531081236,0.05712239530578232
ABC.train.gold.bea19_005847,instruction,0.06674630511194536,0.06976839111970277,0.06252204013575503,0.04884133342717769,0.05203600915510844
ABC.train.gold.bea19_005847,role,0.06674630511194536,0.06976839111970277,0.06252204013575503,0.04884133342717769,0.05203600915510844
ABC.train.gold.bea19_019297,fewshot,0.008784064905346422,0.012463966239709983,0.006231983119855027,0.006231983119855099,0.005697048946476936
ABC.train.gold.bea19_019297,instruction,0.011967719632892906,0.01678904371456732,0.00856494391890438,0.008905788042145821,0.007936909385210595
ABC.train.gold.bea19_019297,role,0.008784064905346422,0.012463966239709983,0.006231983119855027,0.006231983119855099,0.005697048946476936
ABC.train.gold.bea19_008817,fewshot,0.01723874904652942,0.024488758127202095,0.012244379063601084,0.012244379063601157,0.01095492354073597
ABC.train.gold.bea19_008817,instruction,0.01723874904652942,0.024488758127202095,0.012244379063601084,0.012244379063601157,0.01095492354073597
ABC.train.gold.bea19_008817,role,0.01723874904652942,0.024488758127202095,0.012244379063601084,0.012244379063601157,0.01095492354073597
A.train.gold.bea19_001018,fewshot,0.006350114416476025,0.008968072354800079,0.004484036177400075,0.004484036177400147,0.004456794159311393
A.train.gold.bea19_001018,instruction,0.006350114416476025,0.008968072354800079,0.004484036177400075,0.004484036177400147,0.004456794159311393
A.train.gold.bea19_001018,role,0.006350114416476025,0.008968072354800079,0.004484036177400075,0.004484036177400147,0.004456794159311393
ABC.train.gold.bea19_017383,fewshot,0.006350114416476025,0.008968072354800079,0.004484036177400075,0.004484036177400147,0.004456794159311393
ABC.train.gold.bea19_017383,instruction,0.010386322596883851,0.014026209180313328,0.007587205238269928,0.008735406534496455,0.00783339253519351
ABC.train.gold.bea19_017383,role,0.006350114416476025,0.008968072354800079,0.004484036177400075,0.004484036177400147,0.004456794159311393
A.train.gold.bea19_001293,fewshot,0.01853302017070693,0.024356694022093128,0.015360118311310131,0.013850466265167661,0.01468563090430097
A.train.gold.bea19_001293,instruction,0.01853302017070693,0.024356694022093128,0.015360118311310131,0.013850466265167661,0.01468563090430097
A.train.gold.bea19_001293,role,0.01853302017070693,0.024356694022093128,0.015360118311310131,0.013850466265167661,0.01468563090430097
B.train.gold.bea19_008666,fewshot,0.012700228832951996,0.017936144709600123,0.008968072354800098,0.00896807235480017,0.008913588318622715
B.train.gold.bea19_008666,instruction,0.012700228832951996,0.017936144709600123,0.008968072354800098,0.00896807235480017,0.008913588318622715
B.train.gold.bea19_008666,role,0.012700228832951996,0.017936144709600123,0.008968072354800098,0.00896807235480017,0.008913588318622715
B.train.gold.bea19_011733,fewshot,0.017906992820233596,0.024735333828568965,0.013012082911189889,0.014300914905000702,0.011845915239008206
B.train.gold.bea19_011733,instruction,0.017907452216213007,0.024735640092555237,0.0130125423071693,0.014301986828952663,0.011846527766980754
B.train.gold.bea19_011733,role,0.017906992820233596,0.024735333828568965,0.013012082911189889,0.014300914905000702,0.011845915239008206
A.train.gold.bea19_004378,fewshot,0.006350114416476079,0.008968072354800113,0.004484036177400129,0.004484036177400273,0.004456794159311465
A.train.gold.bea19_004378,instruction,0.006350114416476079,0.008968072354800113,0.004484036177400129,0.004484036177400273,0.004456794159311465
A.train.gold.bea19_004378,role,0.006350114416476079,0.008968072354800113,0.004484036177400129,0.004484036177400273,0.004456794159311465
C.dev.gold.bea19_000490,fewshot,0.00961098398169347,0.013315898441756636,0.00665794922087839,0.006657949220878534,0.008804620246267988
C.dev.gold.bea19_000490,instruction,0.00961098398169347,0.013315898441756636,0.00665794922087839,0.006657949220878534,0.008804620246267988
C.dev.gold.bea19_000490,role,0.00961098398169347,0.013315898441756636,0.00665794922087839,0.006657949220878534,0.008804620246267988
ABC.train.gold.bea19_014715,fewshot,0.06689840928879746,0.05697032667063844,0.06986490653829303,0.04917611708217149,0.05735966282149917
ABC.train.gold.bea19_014715,instruction,0.02268306636155606,0.03224910101340307,0.016124550506701536,0.016124550506701536,0.014203988231448186
ABC.train.gold.bea19_014715,role,0.02268306636155606,0.03224910101340307,0.016124550506701536,0.016124550506701536,0.014203988231448186
A.train.gold.bea19_003743,fewshot,0.02800695296757499,0.027392016808937974,0.027394390465475912,0.020578713747216926,0.022969715213168533
A.train.gold.bea19_003743,instruction,0.02800695296757499,0.027392016808937974,0.027394390465475912,0.020578713747216926,0.022969715213168533
A.train.gold.bea19_003743,role,0.02800695296757499,0.027392016808937974,0.027394390465475912,0.020578713747216926,0.022969715213168533
ABC.train.gold.bea19_012547,fewshot,0.009378435256703684,0.012991965446280172,0.0067604773183796135,0.007289466508858669,0.0064895427482866185
ABC.train.gold.bea19_012547,instruction,0.009378435256703684,0.012991965446280172,0.0067604773183796135,0.007289466508858669,0.0064895427482866185
ABC.train.gold.bea19_012547,role,0.009378435256703684,0.012991965446280172,0.0067604773183796135,0.007289466508858669,0.0064895427482866185
ABCN.dev.gold.bea19_002315,fewshot,0.026032036613272365,0.03696502124877414,0.01848251062438711,0.018482510624387178,0.016664269369074933
ABCN.dev.gold.bea19_002315,instruction,0.026032036613272365,0.03696502124877414,0.01848251062438711,0.018482510624387178,0.016664269369074933
ABCN.dev.gold.bea19_002315,role,0.026032036613272365,0.03696502124877414,0.01848251062438711,0.018482510624387178,0.016664269369074933
C.train.gold.bea19_006437,fewshot,0.006266502376342246,0.008856589634621707,0.004428294817310889,0.004428294817310961,0.004345311439133022
C.train.gold.bea19_006437,instruction,0.006266502376342246,0.008856589634621707,0.004428294817310889,0.004428294817310961,0.004345311439133022
C.train.gold.bea19_006437,role,0.006266502376342246,0.008856589634621707,0.004428294817310889,0.004428294817310961,0.004345311439133022
ABC.train.gold.bea19_000578,fewshot,0.0182952654456627,0.0236951546253203,0.013815504168012003,0.016416918108093745,0.016373637135570315
ABC.train.gold.bea19_000578,instruction,0.007871853546910754,0.01099705786204642,0.00549852893102321,0.00549852893102321,0.0064857796665576985
ABC.train.gold.bea19_000578,role,0.007871853546910754,0.01099705786204642,0.00549852893102321,0.00549852893102321,0.0064857796665576985
ABCN.dev.gold.bea19_003325,fewshot,0.008524027459954286,0.01186662307943776,0.0059333115397189155,0.0059333115397189875,0.007355344883949075
ABCN.dev.gold.bea19_003325,instruction,0.008524027459954286,0.01186662307943776,0.0059333115397189155,0.0059333115397189875,0.007355344883949075
ABCN.dev.gold.bea19_003325,role,0.008524027459954286,0.01186662307943776,0.0059333115397189155,0.0059333115397189875,0.007355344883949075
B.train.gold.bea19_008655,fewshot,0.007437070938215155,0.01041734771711892,0.005208673858559496,0.005208673858559568,0.005906069521630235
B.train.gold.bea19_008655,instruction,0.007437070938215155,0.01041734771711892,0.005208673858559496,0.005208673858559568,0.005906069521630235
B.train.gold.bea19_008655,role,0.007437070938215155,0.01041734771711892,0.005208673858559496,0.005208673858559568,0.005906069521630235
ABC.train.gold.bea19_019249,fewshot,0.005746249682176454,0.00816291937573402,0.00408145968786701,0.00408145968786701,0.003651641180245299
ABC.train.gold.bea19_019249,instruction,0.005746249682176454,0.00816291937573402,0.00408145968786701,0.00408145968786701,0.003651641180245299
ABC.train.gold.bea19_019249,role,0.005746249682176454,0.00816291937573402,0.00408145968786701,0.00408145968786701,0.003651641180245299
ABC.train.gold.bea19_018666,fewshot,0.08021828343424262,0.07485294301522243,0.08015065089440945,0.06014279511970518,0.06716257122168383
ABC.train.gold.bea19_018666,instruction,0.08340060069847481,0.07914672446963979,0.08249747641925975,0.06288949023983877,0.06940064837599845
ABC.train.gold.bea19_018666,role,0.08021828343424262,0.07485294301522243,0.08015065089440945,0.06014279511970518,0.06716257122168383
ABC.train.gold.bea19_000490,fewshot,0.009610983981693416,0.013315898441756601,0.006657949220878336,0.006657949220878408,0.008804620246267915
ABC.train.gold.bea19_000490,instruction,0.009610983981693416,0.013315898441756601,0.006657949220878336,0.006657949220878408,0.008804620246267915
ABC.train.gold.bea19_000490,role,0.009610983981693416,0.013315898441756601,0.006657949220878336,0.006657949220878408,0.008804620246267915
ABC.train.gold.bea19_033377,fewshot,0.025463680195901083,0.03620667033021042,0.01810387752717393,0.018104962251311377,0.015906460812579893
ABC.train.gold.bea19_033377,instruction,0.025463680195901083,0.03620667033021042,0.01810387752717393,0.018104962251311377,0.015906460812579893
ABC.train.gold.bea19_033377,role,0.025463680195901083,0.03620667033021042,0.01810387752717393,0.018104962251311377,0.015906460812579893
B.train.gold.bea19_012527,fewshot,0.008524027459954286,0.01186662307943776,0.0059333115397189155,0.0059333115397189875,0.007355344883949075
B.train.gold.bea19_012527,instruction,0.008524027459954286,0.01186662307943776,0.0059333115397189155,0.0059333115397189875,0.007355344883949075
B.train.gold.bea19_012527,role,0.008524027459954286,0.01186662307943776,0.0059333115397189155,0.0059333115397189875,0.007355344883949075
ABC.train.gold.bea19_001510,fewshot,0.017225074211055808,0.019734322389916008,0.015011666937846087,0.013399955985157587,0.013476127254133717
ABC.train.gold.bea19_001510,instruction,0.017225074211055808,0.019734322389916008,0.015011666937846087,0.013399955985157587,0.013476127254133717
ABC.train.gold.bea19_001510,role,0.01240488114655777,0.01725615446456436,0.008914270562125678,0.009486657221812677,0.008519791403430416
A.train.gold.bea19_000498,fewshot,0.01708876324648036,0.021344926106058645,0.014562928025733486,0.015104522215517644,0.01476496753666053
A.train.gold.bea19_000498,instruction,0.0067124332570557355,0.009451164142239694,0.004725582071119882,0.004725582071119954,0.004939885946751007
A.train.gold.bea19_000498,role,0.013118561594061204,0.01621002068567794,0.011586151966282258,0.011309099457544661,0.011476377864763312
ABC.train.gold.bea19_023089,fewshot,0.10586924898130655,0.06466420942388779,0.1253739617176194,0.07988871427203145,0.10236971774719805
ABC.train.gold.bea19_023089,instruction,0.10586924898130655,0.06466420942388779,0.1253739617176194,0.07988871427203145,0.10236971774719805
ABC.train.gold.bea19_023089,role,0.10586924898130655,0.06466420942388779,0.1253739617176194,0.07988871427203145,0.10236971774719805
ABC.train.gold.bea19_023173,fewshot,0.008611011441465654,0.012150968805291446,0.00615774388522327,0.0063222628503783644,0.005466310994635911
ABC.train.gold.bea19_023173,instruction,0.008611011441465654,0.012150968805291446,0.00615774388522327,0.0063222628503783644,0.005466310994635911
ABC.train.gold.bea19_023173,role,0.008611011441465654,0.012150968805291446,0.00615774388522327,0.0063222628503783644,0.005466310994635911
ABC.train.gold.bea19_006662,fewshot,0.009201738476923385,0.01301909512932519,0.006511316770483374,0.006514855182124929,0.0062539470419128865
ABC.train.gold.bea19_006662,instruction,0.012822202847217284,0.017727605646646546,0.009234973905297268,0.00997731606924526,0.009076220337643099
ABC.train.gold.bea19_006662,role,0.009201738476923385,0.01301909512932519,0.006511316770483374,0.006514855182124929,0.0062539470419128865
C.train.gold.bea19_009919,fewshot,0.006567505720823798,0.009257927427263812,0.004628963713631906,0.004628963713631906,0.00474664923177509
C.train.gold.bea19_009919,instruction,0.006567505720823798,0.009257927427263812,0.004628963713631906,0.004628963713631906,0.00474664923177509
C.train.gold.bea19_009919,role,0.006567505720823798,0.009257927427263812,0.004628963713631906,0.004628963713631906,0.00474664923177509
B.train.gold.bea19_000232,fewshot,0.016883464507449028,0.01470993089861318,0.020135312047611986,0.022054180641370283,0.020506273478603718
B.train.gold.bea19_000232,instruction,0.00505627787833665,0.0068251398125382615,0.0035797604979291102,0.003914141681249069,0.004736691306453881
B.train.gold.bea19_000232,role,0.00505627787833665,0.0068251398125382615,0.0035797604979291102,0.003914141681249069,0.004736691306453881
ABC.train.gold.bea19_023003,fewshot,0.11703701310479969,0.07727715442684588,0.13565832208181444,0.08723199919897008,0.11001426308710138
ABC.train.gold.bea19_023003,instruction,0.06772124079273012,0.04988771397732625,0.07542339430174519,0.05020661475321651,0.061598245869003594
ABC.train.gold.bea19_023003,role,0.06772124079273012,0.04988771397732625,0.07542339430174519,0.05020661475321651,0.061598245869003594
ABC.train.gold.bea19_014777,fewshot,0.035048274905544595,0.049108696432651665,0.025814059359793,0.025184203788059505,0.022670882831452948
ABC.train.gold.bea19_014777,instruction,0.032206592355952,0.045068976413843664,0.023794382736657505,0.023164893937461024,0.020886985296657813
ABC.train.gold.bea19_014777,role,0.032206592355952,0.045068976413843664,0.023794382736657505,0.023164893937461024,0.020886985296657813
A.train.gold.bea19_004512,fewshot,0.015389703697059333,0.018448753102169445,0.013626195139478502,0.014534397006752763,0.014504567335427484
A.train.gold.bea19_004512,instruction,0.011155606407322707,0.01562602157567836,0.007813010787839216,0.007813010787839289,0.008859104282445315
A.train.gold.bea19_004512,role,0.011671168227951782,0.013240079243610004,0.011021858210198781,0.011930060077473043,0.011551532574612403
ABC.train.gold.bea19_032719,fewshot,0.050095381411029816,0.04348873965277714,0.05194064474424797,0.03852091871222144,0.04313308571287697
ABC.train.gold.bea19_032719,instruction,0.050095381411029816,0.04348873965277714,0.05194064474424797,0.03852091871222144,0.04313308571287697
ABC.train.gold.bea19_032719,role,0.050095381411029816,0.04348873965277714,0.05194064474424797,0.03852091871222144,0.04313308571287697
A.train.gold.bea19_003599,fewshot,0.14320516188065555,0.09576097816554066,0.16530500848289442,0.10761324155531811,0.13437658454040063
A.train.gold.bea19_003599,instruction,0.016079688962003,0.02158097569931473,0.011902230265093504,0.014125715095965781,0.011414522626029067
A.train.gold.bea19_003599,role,0.05871437135823086,0.04819472436614559,0.0621631124542185,0.04565485048435918,0.05194304845065063
B.train.gold.bea19_001397,fewshot,0.007437070938215209,0.010417347717118955,0.0052086738585595494,0.005208673858559693,0.0059060695216303066
B.train.gold.bea19_001397,instruction,0.007437070938215209,0.010417347717118955,0.0052086738585595494,0.005208673858559693,0.0059060695216303066
B.train.gold.bea19_001397,role,0.007437070938215209,0.010417347717118955,0.0052086738585595494,0.005208673858559693,0.0059060695216303066
A.train.gold.bea19_001047,fewshot,0.016898180534915284,0.020866531483240993,0.013100147903930708,0.018433912228551126,0.014510857254573763
A.train.gold.bea19_001047,instruction,0.016898180534915284,0.020866531483240993,0.013100147903930708,0.018433912228551126,0.014510857254573763
A.train.gold.bea19_001047,role,0.016898180534915284,0.020866531483240993,0.013100147903930708,0.018433912228551126,0.014510857254573763
ABC.train.gold.bea19_025090,fewshot,0.018398169336384492,0.02603465184700886,0.013017325923504467,0.01301732592350454,0.012500817260542732
ABC.train.gold.bea19_025090,instruction,0.018398169336384492,0.02603465184700886,0.013017325923504467,0.01301732592350454,0.012500817260542732
ABC.train.gold.bea19_025090,role,0.018398169336384492,0.02603465184700886,0.013017325923504467,0.01301732592350454,0.012500817260542732
A.train.gold.bea19_005448,fewshot,0.087364063130945,0.08009687652931678,0.08839028487545858,0.06653552011154597,0.07315208417459332
A.train.gold.bea19_005448,instruction,0.05487148733201807,0.05603041526172575,0.05243476927698975,0.04143889755016253,0.043670947828848464
A.train.gold.bea19_005448,role,0.04579459697835894,0.043660780728226885,0.045765186372945556,0.03379978337152882,0.03758346495128792
A.train.gold.bea19_009943,fewshot,0.12246344032901461,0.08118462764878626,0.1411893485418953,0.09200330483011639,0.11591616605272126
A.train.gold.bea19_009943,instruction,0.11914894605863664,0.07665939326432811,0.13878201347387104,0.08930653401050176,0.1135018528902123
A.train.gold.bea19_009943,role,0.11914894605863664,0.07665939326432811,0.13878201347387104,0.08930653401050176,0.1135018528902123
ABCN.dev.gold.bea19_001538,fewshot,0.07404503555828185,0.06350532531954299,0.07747092409296244,0.05488033783094851,0.06386177394961116
ABCN.dev.gold.bea19_001538,instruction,0.11277590005910282,0.0853961831375771,0.12408507693633689,0.08364636510540578,0.1013286019167319
ABCN.dev.gold.bea19_001538,role,0.11277590005910282,0.0853961831375771,0.12408507693633689,0.08364636510540578,0.1013286019167319
N.dev.gold.bea19_000905,fewshot,0.011975591151792576,0.016969961134720893,0.008484980567360483,0.008484980567360556,0.007947404743743489
N.dev.gold.bea19_000905,instruction,0.011975591151792576,0.016969961134720893,0.008484980567360483,0.008484980567360556,0.007947404743743489
N.dev.gold.bea19_000905,role,0.011975591151792576,0.016969961134720893,0.008484980567360483,0.008484980567360556,0.007947404743743489
A.train.gold.bea19_009914,fewshot,0.006078375286041242,0.00860575351422037,0.004302876757110221,0.004302876757110293,0.004094475318731684
A.train.gold.bea19_009914,instruction,0.006078375286041242,0.00860575351422037,0.004302876757110221,0.004302876757110293,0.004094475318731684
A.train.gold.bea19_009914,role,0.006078375286041242,0.00860575351422037,0.004302876757110221,0.004302876757110293,0.004094475318731684
ABC.train.gold.bea19_011592,fewshot,0.01505710367301924,0.021098328459358363,0.010780106833093338,0.01124199203992165,0.010051075574050715
ABC.train.gold.bea19_011592,instruction,0.01505710367301924,0.021098328459358363,0.010780106833093338,0.01124199203992165,0.010051075574050715
ABC.train.gold.bea19_011592,role,0.01505710367301924,0.021098328459358363,0.010780106833093338,0.01124199203992165,0.010051075574050715
ABC.train.gold.bea19_020427,fewshot,0.01139588100686504,0.01619701427481751,0.008098507137408792,0.008098507137408865,0.0071744578838401065
ABC.train.gold.bea19_020427,instruction,0.01139588100686504,0.01619701427481751,0.008098507137408792,0.008098507137408865,0.0071744578838401065
ABC.train.gold.bea19_020427,role,0.01139588100686504,0.01619701427481751,0.008098507137408792,0.008098507137408865,0.0071744578838401065
C.train.gold.bea19_004821,fewshot,0.01697524443519872,0.024137418645427833,0.012068709322713953,0.012068709322714026,0.010603584058961705
C.train.gold.bea19_004821,instruction,0.01697524443519872,0.024137418645427833,0.012068709322713953,0.012068709322714026,0.010603584058961705
C.train.gold.bea19_004821,role,0.014276504796658351,0.02020149404940725,0.010187725536254378,0.01036168255935588,0.009010277072236198
B.train.gold.bea19_012043,fewshot,0.009487574084689119,0.013107350410887685,0.0068483032733897735,0.007437559409281635,0.006635061185600533
B.train.gold.bea19_012043,instruction,0.009487574084689119,0.013107350410887685,0.0068483032733897735,0.007437559409281635,0.006635061185600533
B.train.gold.bea19_012043,role,0.009487574084689119,0.013107350410887685,0.0068483032733897735,0.007437559409281635,0.006635061185600533
ABC.train.gold.bea19_014492,fewshot,0.03698907054908923,0.047759270559771194,0.029737792839710776,0.02825072668035092,0.02616472178860637
ABC.train.gold.bea19_014492,instruction,0.03698907054908923,0.047759270559771194,0.029737792839710776,0.02825072668035092,0.02616472178860637
ABC.train.gold.bea19_014492,role,0.03698907054908923,0.047759270559771194,0.029737792839710776,0.02825072668035092,0.02616472178860637
A.train.gold.bea19_002358,fewshot,0.03190091005312699,0.029658723007340567,0.03189808200473527,0.023558925534974122,0.026953928525305527
A.train.gold.bea19_002358,instruction,0.013569550861349863,0.017981749173993512,0.010979165565652734,0.010581750497037135,0.010072684356486538
A.train.gold.bea19_002358,role,0.010238867630611251,0.013527448203561037,0.008514778510134782,0.007642890300915754,0.007636785913496707
ABC.train.gold.bea19_031653,fewshot,0.025578269625968778,0.03635956462236231,0.018180216287854913,0.018181084241202426,0.016059246719336822
ABC.train.gold.bea19_031653,instruction,0.02273566103196279,0.03231922724061205,0.016159613620306025,0.016159613620306025,0.014274114458657162
ABC.train.gold.bea19_031653,role,0.02273566103196279,0.03231922724061205,0.016159613620306025,0.016159613620306025,0.014274114458657162
A.train.gold.bea19_007158,fewshot,0.006266502376342192,0.008856589634621671,0.0044282948173108355,0.0044282948173108355,0.00434531143913295
A.train.gold.bea19_007158,instruction,0.006266502376342192,0.008856589634621671,0.0044282948173108355,0.0044282948173108355,0.00434531143913295
A.train.gold.bea19_007158,role,0.006266502376342192,0.008856589634621671,0.0044282948173108355,0.0044282948173108355,0.00434531143913295
A.dev.gold.bea19_000254,fewshot,0.027473678008345267,0.038534811164329996,0.019619804193373058,0.02032460141578918,0.018586457895838807
A.dev.gold.bea19_000254,instruction,0.027473678008345267,0.038534811164329996,0.019619804193373058,0.02032460141578918,0.018586457895838807
A.dev.gold.bea19_000254,role,0.027473678008345267,0.038534811164329996,0.019619804193373058,0.02032460141578918,0.018586457895838807
ABC.train.gold.bea19_024670,fewshot,0.017146644752241195,0.02343244374311597,0.012403552096079214,0.01375597188227797,0.012837130346346655
ABC.train.gold.bea19_024670,instruction,0.017146644752241195,0.02343244374311597,0.012403552096079214,0.01375597188227797,0.012837130346346655
ABC.train.gold.bea19_024670,role,0.017146644752241195,0.02343244374311597,0.012403552096079214,0.01375597188227797,0.012837130346346655
ABC.train.gold.bea19_027078,fewshot,0.018047669603868513,0.023729083195229532,0.01460179078746535,0.01432808876129037,0.014038496815183082
ABC.train.gold.bea19_027078,instruction,0.018047669603868513,0.023729083195229532,0.01460179078746535,0.01432808876129037,0.014038496815183082
ABC.train.gold.bea19_027078,role,0.018047669603868513,0.023729083195229532,0.01460179078746535,0.01432808876129037,0.014038496815183082
A.train.gold.bea19_004187,fewshot,0.006194834913370435,0.00876103301732596,0.0043805165086630155,0.0043805165086630874,0.004249754821837273
A.train.gold.bea19_004187,instruction,0.006194834913370435,0.00876103301732596,0.0043805165086630155,0.0043805165086630874,0.004249754821837273
A.train.gold.bea19_004187,role,0.006194834913370435,0.00876103301732596,0.0043805165086630155,0.0043805165086630874,0.004249754821837273
C.train.gold.bea19_001346,fewshot,0.006194834913370381,0.008761033017325923,0.004380516508662962,0.004380516508662962,0.004249754821837201
C.train.gold.bea19_001346,instruction,0.006194834913370381,0.008761033017325923,0.004380516508662962,0.004380516508662962,0.004249754821837201
C.train.gold.bea19_001346,role,0.006194834913370381,0.008761033017325923,0.004380516508662962,0.004380516508662962,0.004249754821837201
ABC.train.gold.bea19_012238,fewshot,0.014566394857597878,0.020541145540772878,0.010404419871824267,0.010672114074699922,0.009396797153488902
ABC.train.gold.bea19_012238,instruction,0.01723874904652942,0.024488758127202095,0.012244379063601084,0.012244379063601157,0.01095492354073597
ABC.train.gold.bea19_012238,role,0.014566394857597878,0.020541145540772878,0.010404419871824267,0.010672114074699922,0.009396797153488902
ABC.train.gold.bea19_015559,fewshot,0.03066751678189514,0.03386290750293047,0.0278039731030317,0.02242725257087549,0.023521601323228586
ABC.train.gold.bea19_015559,instruction,0.03724056893900663,0.04255481741195729,0.032723340824165684,0.028493445825250624,0.028275645803387258
ABC.train.gold.bea19_015559,role,0.030681585485127644,0.03387228663841881,0.027818041806264203,0.022460079545084666,0.023540359594205258
A.train.gold.bea19_007124,fewshot,0.039586144743722504,0.02708815882555241,0.04473000135796897,0.03452629106455828,0.03924769173849721
A.train.gold.bea19_007124,instruction,0.20624188940603713,0.1068909098165125,0.25565701864188933,0.1574335072307553,0.2063175066767212
A.train.gold.bea19_007124,role,0.20624188940603713,0.1068909098165125,0.25565701864188933,0.1574335072307553,0.2063175066767212
C.train.gold.bea19_000820,fewshot,0.03539590184234151,0.03596514410716414,0.030214470001870764,0.05467826589844815,0.0391744856644754
C.train.gold.bea19_000820,instruction,0.03539590184234151,0.03596514410716414,0.030214470001870764,0.05467826589844815,0.0391744856644754
C.train.gold.bea19_000820,role,0.03539590184234151,0.03596514410716414,0.030214470001870764,0.05467826589844815,0.0391744856644754
A.train.gold.bea19_002766,fewshot,0.11848953700457132,0.0778943331247984,0.13741836560564824,0.08819180111274291,0.11134226596795624
A.train.gold.bea19_002766,instruction,0.12425436714011083,0.08608202643834985,0.14151221226242397,0.09228564776951863,0.11501868108601895
A.train.gold.bea19_002766,role,0.12425436714011083,0.08608202643834985,0.14151221226242397,0.09228564776951863,0.11501868108601895
ABC.train.gold.bea19_032502,fewshot,0.006194834913370435,0.00876103301732596,0.0043805165086630155,0.0043805165086630874,0.004249754821837273
ABC.train.gold.bea19_032502,instruction,0.009936079272560005,0.013570767460991838,0.007214601665498874,0.008073037535504785,0.007233068102761713
ABC.train.gold.bea19_032502,role,0.009936079272560005,0.013570767460991838,0.007214601665498874,0.008073037535504785,0.007233068102761713
ABC.train.gold.bea19_012764,fewshot,0.14112917105391937,0.11895395840689622,0.148506096506917,0.10402591664228437,0.12061824995890819
ABC.train.gold.bea19_012764,instruction,0.09055002848765203,0.08854939539720852,0.08817234682631017,0.0662387690709183,0.07215540466109957
ABC.train.gold.bea19_012764,role,0.09738839718812264,0.09448315192076041,0.09517647938253584,0.07121241504635917,0.07784977734741996
B.train.gold.bea19_012037,fewshot,0.01749079693562835,0.024824821979334,0.012412410989667036,0.01241241098966711,0.011290987392867874
B.train.gold.bea19_012037,instruction,0.01749079693562835,0.024824821979334,0.012412410989667036,0.01241241098966711,0.011290987392867874
B.train.gold.bea19_012037,role,0.01749079693562835,0.024824821979334,0.012412410989667036,0.01241241098966711,0.011290987392867874
ABC.train.gold.bea19_000093,fewshot,0.007871853546910754,0.01099705786204642,0.00549852893102321,0.00549852893102321,0.0064857796665576985
ABC.train.gold.bea19_000093,instruction,0.013734593164546895,0.01778012868919014,0.01017460624071558,0.012743690032956598,0.012297753292077569
ABC.train.gold.bea19_000093,role,0.013734593164546895,0.01778012868919014,0.01017460624071558,0.012743690032956598,0.012297753292077569
ABC.train.gold.bea19_000921,fewshot,0.017568129810692792,0.024927932479419927,0.01246396623971,0.012463966239710073,0.0113940978929538
ABC.train.gold.bea19_000921,instruction,0.017568129810692792,0.024927932479419927,0.01246396623971,0.012463966239710073,0.0113940978929538
ABC.train.gold.bea19_000921,role,0.017568129810692792,0.024927932479419927,0.01246396623971,0.012463966239710073,0.0113940978929538
